"Long","Dim","Rep","Conteo","Conteo_std"
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",10,0.4
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",10,0.4
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",10,0.4
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",11,0.44
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",9,0.36
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",9,0.36
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",9,0.36
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",6,0.24
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",9,0.36
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",7,0.28
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",8,0.32
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",5,0.2
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",9,0.36
25,1,"No_Rep_ 1000",2,0.08
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",3,0.12
25,1,"No_Rep_ 1000",0,0
25,1,"No_Rep_ 1000",1,0.04
25,1,"No_Rep_ 1000",4,0.16
25,1,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",4,0.16
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",4,0.16
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",6,0.24
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",5,0.2
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",4,0.16
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",2,0.08
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",0,0
25,2,"No_Rep_ 1000",1,0.04
25,2,"No_Rep_ 1000",3,0.12
25,2,"No_Rep_ 1000",2,0.08
