"Long","Dim","Rep","Conteo","Conteo_std"
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",2,0.2
10,8,"No_Rep_ 100",1,0.1
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",1,0.1
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",1,0.1
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",1,0.1
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",1,0.1
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",1,0.1
10,8,"No_Rep_ 100",1,0.1
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",1,0.1
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
10,8,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",8,0.32
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",7,0.28
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",5,0.2
25,1,"No_Rep_ 100",9,0.36
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",9,0.36
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",7,0.28
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",8,0.32
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",5,0.2
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",5,0.2
25,1,"No_Rep_ 100",7,0.28
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",6,0.24
25,1,"No_Rep_ 100",8,0.32
25,1,"No_Rep_ 100",7,0.28
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",5,0.2
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",5,0.2
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",5,0.2
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",6,0.24
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",7,0.28
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",7,0.28
25,1,"No_Rep_ 100",4,0.16
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",7,0.28
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",3,0.12
25,1,"No_Rep_ 100",5,0.2
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",5,0.2
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",7,0.28
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",1,0.04
25,1,"No_Rep_ 100",2,0.08
25,1,"No_Rep_ 100",0,0
25,1,"No_Rep_ 100",6,0.24
25,1,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",3,0.12
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",3,0.12
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",4,0.16
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",3,0.12
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",3,0.12
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",3,0.12
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",3,0.12
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",1,0.04
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",3,0.12
25,2,"No_Rep_ 100",0,0
25,2,"No_Rep_ 100",2,0.08
25,2,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",2,0.08
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",2,0.08
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",2,0.08
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",2,0.08
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",2,0.08
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",2,0.08
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",2,0.08
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",1,0.04
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,3,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",0,0
25,4,"No_Rep_ 100",1,0.04
25,4,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",2,0.08
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",2,0.08
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",1,0.04
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,5,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",2,0.08
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",0,0
25,6,"No_Rep_ 100",1,0.04
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",1,0.04
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",1,0.04
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",1,0.04
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
25,7,"No_Rep_ 100",0,0
